address,lat,long,zip
6500 EIDER STREET,32.7210335,-117.0576262,2007
6500 EL CAJON BOULEVARD,32.7663543,-117.0592512,92115
6500 EL CAMINO DE TEATRO ,32.9903939,-117.164303,92127
6500 FRIARS ROAD,32.7673587,-117.1771299,92108
6500 GENESEE AVENUE,32.8558687,-117.2050604,92122
6500 GLENROY STREET,32.7912505,-117.0835421,2716
6500 GOLFCREST DRIVE,32.7953066,-117.0422558,92119
6500 HERRICK STREET,32.7114144,-117.0580835,2813
6500 IMPERIAL AVENUE,32.710603,-117.0580396,92114
6500 JACKSON DRIVE,32.7935606,-117.022412,92119
6500 JAFFE COURT,32.8006121,-117.0110796,92119
6500 KELLY STREET,32.7801997,-117.1768445,92111
6500 LA JOLLA BOULEVARD,32.8268347,-117.2768859,6017
6500 LA JOLLA COLONY DRIVE,32.8555398,-117.2282404,92122
6500 LA JOLLA SCENIC DRIVE,32.8329517,-117.2501404,6448
6500 LA JOLLA SCENIC S DRIVE,32.8329517,-117.2501404,6448
6500 LEMARAND AVENUE,32.7446715,-117.0574627,7227
6500 LINDA VISTA ROAD,32.7722037,-117.177525,7322
6500 LOCKFORD AVENUE,32.6714897,-117.0463473,3878
6500 LUSK BOULEVARD,32.9017369,-117.2018303,92121
6500 LYNNHAVEN LANE,32.8009578,-117.011914,92119
6500 MALLARD STREET,32.7295228,-117.0584687,1627
6500 MIRA MESA BOULEVARD,32.9068509,-117.1789517,4100
6500 MIRAMAR ROAD,32.8780642,-117.1740651,92121
6500 MISSION GORGE ROAD,32.7908786,-117.097697,92120
6500 MONTEZUMA ROAD,32.769352,-117.0583991,92115
6500 MOUNT ADA ROAD,32.8195089,-117.1724741,3122
6500 MT ACKERMAN DRIVE,32.8187067,-117.1725187,92111
6500 MT ADA ROAD,32.8195089,-117.1724741,3122
6500 MULBERRY STREET,32.7258857,-117.0576609,1505
6500 NAVAJO ROAD,32.8019626,-117.0499368,92120
6500 NEPTUNE PLACE,32.8262611,-117.2794545,92037
6500 OLSER STREET,32.7921588,-117.1781493,5414
6500 OMEGA DRIVE,32.6764423,-117.0452674,92139
6500 OSLER STREET,32.7921588,-117.1781493,5414
6500 PARADISE VALLEY ROAD,32.68878,-117.0559594,92114
6500 PARKSIDE AVENUE,32.670397,-117.0472695,3826
6500 PASTOR TIMOTHY J WINTERS STREET,32.7050994,-117.0579843,92114
6500 PERTH PLACE,32.6787067,-117.0502913,2432
6500 PLAZA BOULEVARD,32.6945763,-117.0597228,7000
6500 POTOMAC STREET,32.6845477,-117.0520658,92139
6500 RADIO DRIVE,32.7224952,-117.0577021,92114
6500 RANCHO DEL SOL WAY,32.9648578,-117.1784857,92130
6500 REFLECTION DRIVE,32.7911337,-117.1085937,92124
6500 RIVERDALE STREET,32.7907276,-117.0995973,92120
6500 ROXY LANE,32.7731494,-117.0579294,1542
6500 SCENIC DRIVE,32.8413035,-117.1589389,92111
6500 SKYLINE DRIVE,32.7012973,-117.0580479,92114
6500 SOLEDAD MTN ROAD,32.8350438,-117.2468665,92037
6500 SOLITA AVENUE,32.7635892,-117.056741,4244
6500 SPRINGFIELD STREET,32.7239533,-117.0581464,1524
6500 TAIT STREET,32.7801603,-117.1778021,6528
6500 UNIVERSITY AVENUE,32.7556087,-117.0560636,92115
6500 WANDERMERE DRIVE,32.794383,-117.0560477,92120
6500 WUNDERLIN AVENUE,32.714527,-117.0580358,92114
6500 ZENA DRIVE,32.7464197,-117.0573896,7026
6600 51ST STREET,32.792884,-117.0832933,92120
6600 AKINS AVENUE,32.7111861,-117.0558417,2812
6600 ALCALA KNOLLS DRIVE,32.773986,-117.1760696,6936
6600 ALVADADO ROAD,32.7776418,-117.0587573,92120
6600 ALVARADO CANYON ROAD,32.7809266,-117.0919717,92120
6600 ALVARADO ROAD,32.7776418,-117.0587573,92120
6600 AMHERST STREET,32.767219,-117.056434,2904
6600 ANTIGUA BOULEVARD,32.8376178,-117.0879567,4011
6600 ATIKINS STREET,33.0180975,-117.1323104,92127
6600 AVENIDA MANANA ,32.8294074,-117.2674765,6228
6600 BALBOA AVENUE,32.8203558,-117.1715087,92117
6600 BALLINGER AVENUE,32.8039105,-117.0235084,1823
6600 BEADNELL WAY,32.8209361,-117.1715177,92117
6600 BENSON AVENUE,32.7052279,-117.0558201,92114
6600 BIRCHWOOD STREET,32.7922363,-117.079941,92120
6600 BISBY LAKE AVENUE,32.8033265,-117.0138355,92119
6600 BOULDER LAKE AVENUE,32.8035287,-117.0177288,92119
6600 BURGUNDY STREET,32.7929607,-117.0928873,2404
6600 CAMINITO ESTRELLADO ,32.7932157,-117.0636838,3025
6600 CARMEL VALLEY ROAD,32.9685364,-117.1776094,92130
6600 CARROLL ROAD,32.887948,-117.1762883,92121
6600 CASSELBERRY WAY,32.7963847,-117.0481144,92119
6600 CELIA VISTA DRIVE,32.7505176,-117.0543087,6809
6600 CHARLENE AVENUE,32.729575,-117.0563237,92114
6600 CLARA LEE AVENUE,32.7929266,-117.0889703,1035
6600 CLEO STREET,32.7749936,-117.0556477,1618
6600 COBRA WAY,32.909672,-117.177597,92121
6600 COLLEGE AVENUE,32.7936034,-117.0676434,92120
6600 COLLEGE GROVE DRIVE,32.7445151,-117.0534688,92115
6600 COMSTOCK COURT,32.7914509,-117.1754303,5930
6600 CONVOY COURT,32.8350798,-117.1678006,1009
6600 COWLES MOUNTAIN BOULEVARD,32.8032576,-117.0253713,1827
6600 CRABTREE STREET,32.6924584,-117.0550795,7066
6600 CRAWFORD STREET,32.7929852,-117.0938315,2409
6600 DORIANA STREET,32.6835018,-117.049989,92139
6600 DRAPER AVENUE,32.8288212,-117.2731974,92037
6600 DUCK POND LANE,32.9403049,-117.1822719,92130
6600 EL CAJON BOULEVARD,32.7674462,-117.0562855,92115
6600 FRIARS ROAD,32.7680785,-117.1748156,92108
6600 GARBER AVENUE,32.6710166,-117.0451907,3815
6600 GENESEE AVENUE,32.8570723,-117.2054037,92122
6600 GLENROY STREET,32.7943951,-117.0814039,92120
6600 GOLFCREST DRIVE,32.7967403,-117.0421369,2417
6600 GRANITE CREST COURT,32.9356147,-117.1818071,92130
6600 GULLSTRAND STREET,32.8535839,-117.1917768,92122
6600 IMPERIAL AVENUE,32.7108181,-117.056243,92114
6600 JACKSON DRIVE,32.7940447,-117.0240489,3334
6600 KEARNY VILLA ROAD,32.8490663,-117.122519,92123
6600 KELLY STREET,32.7817648,-117.1762325,6524
6600 LA JOLLA BOULEVARD,32.8275637,-117.2769441,6018
6600 LA JOLLA SCENIC S DRIVE,32.8342125,-117.2494726,92037
6600 LINDA VISTA ROAD,32.7737767,-117.1753801,92111
6600 LITTLER DRIVE,32.7972903,-117.0395471,2436
6600 MALLARD STREET,32.7295631,-117.0561511,92114
6600 MAYCREST LANE,32.9167022,-117.1798362,4138
6600 MIRA MESA BOULEVARD,32.9066435,-117.1771055,4300
6600 MIRAMAR ROAD,32.8779023,-117.1725408,92121
6600 MISSION GORGE ROAD,32.7929621,-117.0976147,92120
6600 MOHAWK STREET,32.7701643,-117.0552414,92115
6600 MONTEZUMA ROAD,32.7693693,-117.0561006,2828
6600 MUIRLANDS DRIVE,32.8320699,-117.2612286,6313
6600 MURRAY PARK DRIVE,32.7926015,-117.0538969,3910
6600 NANCY RIDGE DRIVE,32.8876684,-117.1802023,92121
6600 NAVAJO ROAD,32.8019626,-117.0499368,92120
6600 NORMAN LANE,32.7834967,-117.0536357,92120
6600 OMEGA DRIVE,32.6763842,-117.0455425,3866
6600 OSLER STREET,32.7922271,-117.1755248,92111
6600 OTAY MESA ROAD,32.5682606,-116.9926167,92154
6600 PARADISE VALLEY ROAD,32.6884715,-117.0535381,92114
6600 PARKSIDE AVENUE,32.6710091,-117.0452106,3826
6600 PLAZA BOULEVARD,32.6950653,-117.0587607,92114
6600 POTOMAC STREET,32.6846354,-117.0512607,1124
6600 RADCLIFFE DRIVE,32.8559424,-117.206523,92122
6600 RADIO DRIVE,32.7243359,-117.0556347,92114
6600 RESERVOIR LANE,32.7728316,-117.0555864,92115
6600 RICHARD STREET,32.7737907,-117.0552562,1643
6600 SALIZAR STREET,32.8137681,-117.1726092,92111
6600 SARANAC STREET,32.7711247,-117.0550261,1504
6600 SKYLINE DRIVE,32.7012819,-117.0569862,5745
6600 SOARING DRIVE,32.8029773,-117.028396,92119
6600 SOLITA AVENUE,32.763497,-117.0559845,4245
6600 SOLTERRA VISTA PARKWAY,32.963724,-117.1741125,92130
6600 SORRENTO VALLEY BOULEVARD,32.9199377,-117.1799031,92121
6600 TIFFIN AVENUE,32.729582,-117.0551653,1635
6600 UNIVERSITY AVENUE,32.755569,-117.0546648,5815
6600 WUNDERLIN AVENUE,32.7149213,-117.0559263,92114
6700 51ST STREET,32.7943023,-117.083261,92120
6700 AKINS AVENUE,32.7113678,-117.0542428,2906
6700 ALVARADO ROAD,32.776913,-117.055216,92120
6700 AMHERST STREET,32.7675172,-117.0538515,2906
6700 AZUL LUNA WAY,32.9661836,-117.1730559,92130
6700 BALBOA AVENUE,32.8205936,-117.1700308,92117
6700 BEADNELL WAY,32.820936,-117.1701442,92117
6700 BESTWOOD COURT,32.810248,-117.0497498,1534
6700 BISBY LAKE AVENUE,32.8050568,-117.0140404,2042
6700 BLOCK IMPERIAL AVENUE,32.710987,-117.0548839,92114
6700 CALLE CRISTOBAL ,32.9187834,-117.1777817,92121
6700 CALLE DE LINEA ,32.54763,-116.9934426,92154
6700 CAMINITO DEL GRECO ,32.8028183,-117.0506179,92120
6700 CARMEL VALLEY ROAD,32.9692683,-117.1766925,1607
6700 CIELO DRIVE,32.7038231,-117.05482,5807
6700 CLAIREMONT MESA BOULEVARD,32.832964,-117.1666568,92111
6700 CONSOLIDATED WAY,32.8771094,-117.1699136,92121
6700 DEL CERRO BOULEVARD,32.7806327,-117.0529547,92120
6700 DORIANA STREET,32.6847149,-117.0490297,92139
6700 EL CAJON BOULEVARD,32.7685881,-117.0536315,92115
6700 FASHION HILLS BOULEVARD,32.770798,-117.1729435,92111
6700 FLANDERS DRIVE,32.9054487,-117.1765233,92121
6700 FRIARS ROAD,32.7676777,-117.1744729,92108
6700 FULTON STREET,32.7889775,-117.1748569,92111
6700 GENESEE AVENUE,32.8582256,-117.205838,92122
6700 GIFFORD WAY,32.7844456,-117.1746721,6510
6700 GLIDDEN STREET,32.7762044,-117.1751409,7327
6700 GOODWIN STREET,32.7785968,-117.1748626,6930
6700 IMPERIAL AVENUE,32.710987,-117.0548839,92114
6700 JACKSON DRIVE,32.7944579,-117.0262712,92119
6700 KEARNY VILLA ROAD,32.8505146,-117.1210526,92123
6700 KELLY STREET,32.782612,-117.1744456,92111
6700 LA JOLLA BOULEVARD,32.829068,-117.2770594,92037
6700 LINDA VISTA ROAD,32.7754059,-117.1738158,92111
6700 LIPMANN STREET,32.8567603,-117.1991098,92122
6700 LOFTY VIEW POINT,32.807724,-117.061249,1734
6700 MADRONE AVENUE,32.7090565,-117.0544932,4501
6700 MALLARD STREET,32.7295884,-117.0537015,1631
6700 MARLOWE DRIVE,32.7478014,-117.0530587,92115
6700 MESA RIDGE ROAD,32.9022735,-117.1750211,2951
6700 MEZIN WAY,32.707268,-117.0532001,4505
6700 MIRA MESA BOULEVARD,32.9071479,-117.1742143,4300
6700 MIRAMAR ROAD,32.8784407,-117.1697889,92121
6700 MISSION GORGE ROAD,32.7951875,-117.0963735,92120
6700 MOHAWK STREET,32.7697318,-117.0534412,1641
6700 MUIRLANDS DRIVE,32.831474,-117.262466,6315
6700 NANCY RIDGE DRIVE,32.8861473,-117.1766311,92121
6700 NAVAJO ROAD,32.8019626,-117.0499368,92120
6700 NORTH ELMAN STREET,32.7797447,-117.1752262,92111
6700 OAKRIDGE ROAD,32.8020103,-117.05176,92120
6700 OSLER STREET,32.7925753,-117.1742564,92111
6700 PARADISE VALLEY ROAD,32.6878291,-117.0511221,92139
6700 PARKSIDE AVENUE,32.6711175,-117.0449373,92139
6700 PILOT WAY,32.7296063,-117.0537029,1633
6700 PLAZA BOULEVARD,32.6955011,-117.0563223,92114
6700 POTOMAC STREET,32.6857337,-117.0498094,92139
6700 SKYLINE DRIVE,32.70128,-117.0546607,92114
6700 SOLITA AVENUE,32.7632748,-117.0533237,2930
6700 SORRENTO VALLEY BOULEVARD,32.918846,-117.1779119,92121
6700 SOUTH ELMAN STREET,32.7797264,-117.1752174,6538
6700 SPRINGFIELD STREET,32.7271799,-117.0541369,92114
6700 TAIT STREET,32.7810328,-117.1748339,92111
6700 THOMSON COURT,32.7900514,-117.1751226,5935
6700 TOP GUN STREET,32.9091834,-117.1749972,4114
6700 TOWN VIEW COURT,32.8104656,-117.0615289,1742
6700 UNIVERSITY AVENUE,32.755493,-117.0527542,5800
6700 WANDERMERE DRIVE,32.79651,-117.0494695,92120
6700 WATERMAN COURT,32.7910311,-117.1733115,6033
6700 WINDING CREEK DRIVE,32.8138758,-117.0525685,1146
6700 WINDWARD STREET,32.693482,-117.0491517,7865
6700 WUNDERLIN AVENUE,32.7144946,-117.0536676,2942
6700 ZANE COURT,32.7917091,-117.1734736,6034
6800 51ST STREET,32.7958646,-117.0834667,1210
6800 AKINS AVENUE,32.7117254,-117.0514667,2907
6800 ALSACIA STREET,32.6819809,-117.0459778,2501
6800 ALVARADO ROAD,32.7765742,-117.0529591,92120
6800 AMHERST STREET,32.7677917,-117.0513298,92115
6800 BALBOA AVENUE,32.8206045,-117.1685657,92117
6800 BEAR RIVER ROW,32.6791771,-117.0450932,92139
6800 BENJAMIN HOLT ROAD,32.6897042,-117.0512747,7826
6800 BISBY LAKE AVENUE,32.8062571,-117.0150478,92119
6800 BULLOCK DRIVE,32.6943349,-117.0520173,92114
6800 CAMINITO MUNDO ,32.8016782,-117.042049,92119
6800 CAMPHOR LANE,32.6738622,-117.0434623,3850
6800 CAMTO MUNDO ,32.8017503186712,-117.042070461462,0
6800 CARMEL VALLEY ROAD,32.9697091,-117.1755821,1607
6800 CARROLL ROAD,32.885361,-117.1734745,92121
6800 CELIA VISTA DRIVE,32.750283,-117.0511644,92115
6800 CHARLENE AVENUE,32.7317012,-117.0512149,92114
6800 CLAIREMONT MESA BOULEVARD,32.8328105,-117.1657242,92111
6800 CONSOLIDATED WAY,32.8776049,-117.1688272,92121
6800 COWLES MTN BOULEVARD,32.8072721,-117.0223153,1831
6800 DENNISON STREET,32.8572855,-117.2096897,92122
6800 DORIANA STREET,32.6852704,-117.0479349,92139
6800 DUCHESS STREET,32.7447359,-117.0504807,7117
6800 EBERHART STREET,32.7664391,-117.0502555,92115
6800 EL BANQUERO PLACE,32.816698,-117.0491197,1132
6800 EL CAJON BOULEVARD,32.768679,-117.0514944,1724
6800 FASHION HILLS BOULEVARD,32.7708635,-117.1710939,92111
6800 FRIARS ROAD,32.7681446,-117.1730741,92108
6800 GENESEE AVENUE,32.8591613,-117.2067912,92122
6800 GLENROY STREET,32.7959783,-117.078554,92120
6800 GLIDDEN STREET,32.7751602,-117.1737304,92111
6800 GOLFCREST DRIVE,32.8013237,-117.0398082,92119
6800 HYDE PARK DRIVE,32.8007344,-117.0490204,2207
6800 IMPERIAL AVENUE,32.7114762,-117.0509917,92114
6800 IVES COURT,32.7755459,-117.1726814,7003
6800 KEARNY VILLA ROAD,32.8515515,-117.1204373,92123
6800 KRAMER STREET,32.7769171,-117.1725364,92111
6800 LA JOLLA BOULEVARD,32.8309262,-117.2764253,92037
6800 LA JOLLA SCENIC S DRIVE,32.8375487,-117.2494227,5734
6800 LANEWOOD COURT,32.8101877,-117.1714589,4739
6800 LINDA VISTA ROAD,32.7807637,-117.1727738,92111
6800 MADRONE AVENUE,32.7088476,-117.0509574,92114
6800 MAURY DRIVE,32.806273,-117.0119405,92119
6800 MILLBROOK STREET,32.7962003,-117.0923586,1029
6800 MIRAMAR ROAD,32.8782143,-117.1683561,92121
6800 MISSION GORGE ROAD,32.796894,-117.0941308,92120
6800 MOHAWK STREET,32.76971,-117.0515087,1728
6800 MONTE VERDE DRIVE,32.8128366,-117.0485038,92119
6800 NAVAJO ROAD,32.8019626,-117.0499368,92120
6800 NEPTUNE PLACE,32.830025,-117.2804885,92037
6800 OSLER STREET,32.7926457,-117.1729209,92111
6800 PANAMINT ROW,32.6814786,-117.0456506,92139
6800 PARADISE VALLEY ROAD,32.688296,-117.048815,92114
6800 PARK RIDGE BOULEVARD,32.7984755,-117.0494851,92120
6800 PARKSIDE AVENUE,32.6719592,-117.0437737,92139
6800 PETIT STREET,32.816886,-117.1705877,3302
6800 PLAZA BOULEVARD,32.6957136,-117.0537131,7087
6800 POTOMAC STREET,32.6866712,-117.0491573,92139
6800 PRINCESS VIEW DRIVE,32.7973512,-117.076018,92120
6800 RADIO DRIVE,32.7278615,-117.0513092,92114
6800 RICO COURT,32.7795998,-117.1722569,7029
6800 RIDGE MANOR AVENUE,32.7958605,-117.0594004,92120
6800 SKYLINE DRIVE,32.7023226,-117.0512868,92114
6800 SPRINGFIELD STREET,32.7286358,-117.0522505,92114
6800 TAIT STREET,32.7807566,-117.1726381,7032
6800 UNIVERSITY AVENUE,32.7552426,-117.0499276,92115
6800 VIA ESTRADA ,32.8330727,-117.2554606,6435
6800 WAITE DRIVE,32.7461417,-117.0516805,7132
6800 WINDWARD STREET,32.6939223,-117.0475089,92114
6800 WUNDERLIN AVENUE,32.714517,-117.0514579,2944
6900 AKINS AVENUE,32.712836,-117.0493661,92114
6900 ALCONA STREET,32.686539,-117.0448632,92139
6900 ALSACIA STREET,32.6830046,-117.0431271,2101
6900 ALVARADO ROAD,32.775904,-117.0508052,92120
6900 AMHERST STREET,32.7675985,-117.0492387,3032
6900 BALBOA AVENUE,32.8205866,-117.1671066,92117
6900 BARKER WAY,32.8095723,-117.021329,1301
6900 BATISTA STREET,32.8148475,-117.1696437,92111
6900 BEAGLE STREET,32.8072212,-117.1715197,4708
6900 BIRCHWOOD STREET,32.7979187,-117.0730794,92120
6900 BLABOA AVENUE,32.8205866,-117.1671066,92117
6900 BOBHIRD DRIVE,32.808521,-117.0112355,92119
6900 BULLOCK DRIVE,32.6953385,-117.049556,7852
6900 CALLE CRISTOBAL ,32.918253,-117.1748625,92126
6900 CAM AMERO ,32.7718265474426,-117.169585171515,0
6900 CAM MAQUILADORA ,32.5674633573861,-116.991539856144,21397
6900 CAMINO AMERO ,32.7717855,-117.1695879,7638
6900 CAMINO DEGRAZIA ,32.7712619,-117.1694084,92111
6900 CAMINO ESTRELLADO ,32.7956329,-117.0641213,3027
6900 CAMINO MAQUILADORA ,32.5673536,-116.991534,92154
6900 CAMINO PACHECO ,32.7722429,-117.1700225,92111
6900 CARMEL VALLEY ROAD,32.9700737,-117.1744185,1607
6900 CARTHAGE STREET,32.7961313,-117.0745541,2844
6900 CLAIREMONT MESA BOULEVARD,32.8327354,-117.1647914,92111
6900 CONVOY COURT,32.8346598,-117.165477,1009
6900 DRAPER AVENUE,32.832402,-117.2741842,5407
6900 DYLAN STREET,32.684002,-117.042809,2110
6900 EASTMAN STREET,32.7876288,-117.1715005,92111
6900 EL CAJON BOULEVARD,32.7689746,-117.0492858,1738
6900 FASHION HILLS BOULEVARD,32.7720298,-117.1701055,92111
6900 FLANDERS DRIVE,32.9040403,-117.1742283,92121
6900 FRIARS ROAD,32.7689297,-117.1716076,92108
6900 FULTON STREET,32.7891065,-117.1719268,92111
6900 GENESEE AVENUE,32.8597201,-117.207631,92122
6900 GLENROY STREET,32.7978937,-117.0765633,1841
6900 GOLFCREST DRIVE,32.8029291,-117.0392075,92119
6900 HYDE PARK DRIVE,32.8011332,-117.0473929,92119
6900 IMPERIAL AVENUE,32.7122114,-117.0491852,92114
6900 JACKSON DRIVE,32.7958221,-117.0302227,92119
6900 JAMACHA ROAD,32.7106419,-117.0493154,92114
6900 KEARNY VILLA ROAD,32.858156,-117.1178868,92123
6900 KRAMER STREET,32.7771695,-117.1712859,92111
6900 LA JOLLA BOULEVARD,32.8317784,-117.2769611,5477
6900 LA JOLLA FARMS ,32.8747709,-117.244611,1125
6900 LA JOLLA SCENIC S DRIVE,32.8385048,-117.2483935,92037
6900 LEVANT STREET,32.790788,-117.1667295,92111
6900 LINDA VISTA ROAD,32.7835546,-117.1718023,92111
6900 LISBON STREET,32.7120831,-117.0490981,92114
6900 LUSK BOULEVARD,32.9006763,-117.2076479,92121
6900 MIRA MESA BOULEVARD,32.9076575,-117.1711988,92126
6900 MIRAMAR ROAD,32.8786257,-117.1681294,92121
6900 MISSION GORGE ROAD,32.7990329,-117.0927315,92120
6900 MOHAWK STREET,32.7697337,-117.0492967,1744
6900 NAVAJO ROAD,32.8041226,-117.0467287,1563
6900 NEPTUNE PLACE,32.830894,-117.2806815,92037
6900 OSLER STREET,32.7937275,-117.170379,92111
6900 OTAY MESA ROAD,32.5682052,-116.9883439,92154
6900 PARADISE VALLEY ROAD,32.6932799,-117.0461767,92114
6900 PARKSIDE AVENUE,32.674494,-117.0430925,92139
6900 PETIT STREET,32.8183297,-117.1698929,92111
6900 PRINCESS VIEW DRIVE,32.7979007,-117.0765708,1326
6900 QUINN COURT,32.7789852,-117.1709851,7028
6900 RAINBOW STREET,32.7125167,-117.0485406,92114
6900 RIVERWALK DRIVE,32.7654915,-117.1690609,92108
6900 SANDLEFORD WAY,32.682281,-117.04203,2967
6900 SARANAC STREET,32.7707795,-117.0497107,92115
6900 SKYLINE DRIVE,32.7026756,-117.048822,5927
6900 SOUTHGATE DRIVE,32.8082399,-117.0080603,2129
6900 TAIT STREET,32.7809873,-117.1709993,92111
6900 TORREY SANTA FE ROAD,32.9596167,-117.1657086,92129
6900 UNIVERSITY AVENUE,32.7545712,-117.0528364,92115
6900 WINDWARD STREET,32.6944836,-117.046126,92114
70 17TH STREET,32.706147,-117.1488741,7633
70 N OF N CL 3100 LANDIS STREET,32.7455991,-117.1271501,92104
70 S FEET OF SCL OF 4350 UNIVERSITY AVENUE,32.7498116,-117.100507,1625
700 01ST AVENUE,32.7127103,-117.163967,92101
700 02ND AVENUE,32.7125337,-117.1628852,92101
700 04TH AVENUE,32.7125757,-117.1610712,6935
700 05TH AVENUE,32.7127625,-117.1601598,92101
700 06TH AVENUE,32.7127567,-117.1595106,7027
700 07TH AVENUE,32.7125714,-117.158315,92101
700 08TH AVENUE,32.7125811,-117.15741,6451
700 09TH AVENUE,32.7124698,-117.1563577,6449
700 10TH AVENUE,32.7126041,-117.1555992,6502
700 11TH AVENUE,32.7126032,-117.1546784,6542
700 13TH STREET,32.7128389,-117.1529809,92101
700 14TH STREET,32.712614,-117.1519577,7306
700 15TH STREET,32.7126354,-117.1503956,7320
700 16TH STREET,32.7126555,-117.1494636,7324
700 17TH STREET,32.712644,-117.1485776,92101
700 18TH STREET,32.5837872,-117.0948789,1113
700 25TH STREET,32.7126874,-117.1402631,92102
700 28TH STREET,32.7128305,-117.1337359,92102
700 31ST STREET,32.712741,-117.1274394,3214
700 32ND STREET,32.7127504,-117.1252712,92102
700 33RD STREET,32.7124223,-117.1231352,92102
700 40TH STREET,32.712552,-117.1089326,92102
700 44TH STREET,32.6986671,-117.10021,92113
700 45TH STREET,32.6986625,-117.0980253,92113
700 47TH STREET,32.7125617,-117.0939702,92102
700 48TH STREET,32.7125611,-117.0918374,92102
700 49TH STREET,32.7126272,-117.0901253,92102
700 60TH STREET,32.7123029,-117.0682382,92114
700 62ND STREET,32.7123573,-117.0642602,92114
700 63RD STREET,32.7123215,-117.062889,92114
700 65TH STREET,32.7122507,-117.0583266,92114
700 67TH STREET,32.7123069,-117.0545896,92114
700 69TH STREET,32.7121578,-117.0494352,92114
700 A STREET,32.7188655,-117.158357,92101
700 AGATE STREET,32.8096678,-117.2612029,1039
700 ALBION STREET,32.7165313,-117.2434535,3213
700 ALVIN STREET,32.712749,-117.0733221,92114
700 ARENAS STREET,32.8358166,-117.2750554,92037
700 ARMADA TERRACE,32.7156993,-117.238426,92106
700 ASH STREET,32.7199081,-117.1583705,92101
700 ASHMORE LANE,32.7126164,-117.0225828,5003
700 B STREET,32.7177946,-117.1583486,92101
700 BEACON DRIVE,32.7109589,-117.0345934,4707
700 BEECH STREET,32.7209447,-117.158386,92101
700 BEYER WAY,32.5837239,-117.0620097,92154
700 BILLOW DRIVE,32.7124974,-117.0235349,92114
700 BLOCK KETTNER ,32.711734,-117.169768,92101
700 BLOCK OF KLINE STREET,32.842747,-117.2770935,92037
700 BOUNDARY STREET,32.7127156,-117.1106584,92102
700 BRIGHTON COURT,32.7629827,-117.2523136,92109
700 BROADWAY ,32.7160758,-117.1690686,92101
700 BROADWAY CIRCLE,32.715633,-117.1628892,92101
700 C STREET,32.7168149,-117.1583629,5308
700 CAM DE LA REINA ,32.7681323,-117.1537646,92108
700 CAM DEL LA REINA ,32.5454000022804,-117.044714800102,0
700 CAM DEL RIO S ,32.7630621,-117.1603695,92108
700 CAM DEL RIO SOUTH ,32.5836667,-117.0969731,92154
700 CAMINO DE LA REINA ,32.7669355,-117.1583783,3216
700 CAMINO DEL RIO NORTH ,32.7649812,-117.1588044,3206
700 CAMINO DEL RIO SOUTH ,32.7630621,-117.1603695,92108
700 CARDIFF STREET,32.7123148,-117.0244058,92114
700 CARMEL VALLEY ROAD,32.9723699,-117.1510588,0
700 CATALINA BOULEVARD,32.7179197,-117.2467666,92106
700 CEDAR STREET,32.721984,-117.158377,92101
700 CESAR E CHAVEZ PARKWAY,32.7031083,-117.14274,92113
700 CHALCEDONY STREET,32.8012431,-117.2577615,92109
700 CHURRITUCK DRIVE,32.5836716,-117.0581179,92154
700 COAST BOULEVARD,32.8461614,-117.2785731,92037
700 CORDOVA STREET,32.7194281,-117.2554495,4220
700 CORNISH DRIVE,32.7192156,-117.2544733,92107
700 COTTON STREET,32.7125651,-117.0952433,92102
700 DEAL COURT,32.7650508,-117.252381,92109
700 DENNERY ROAD,32.5807256,-117.0335796,92154
700 DESTY STREET,32.5839121,-117.0772028,1406
700 DIAMOND STREET,32.7994143,-117.2572332,2444
700 DIVISION STREET,32.6846553,-117.102509,91950
700 DOMINION STREET,32.6985331,-117.1012631,92113
700 DUVAL STREET,32.7125854,-117.0910611,92102
700 E SAN YSIDRO BOULEVARD,32.5452999,-117.030612,92173
700 E STREET,32.7150038,-117.157851,6232
700 EIGTH AVENUE,32.7125811,-117.15741,6451
700 EL PRADO ,32.7314235,-117.1559736,92101
700 EMERALD STREET,32.7982747,-117.2568362,92109
700 ENCINITAS AVENUE,32.7121489,-117.0253161,4807
700 ESCUELA STREET,32.7126209,-117.0928618,92102
700 EUCLID AVENUE,32.7125911,-117.0850536,92114
700 F STREET,32.7136379,-117.1583459,6303
700 FAY AVENUE,32.8396421,-117.2735487,92037
700 FELSPAR STREET,32.7973472,-117.2565668,92109
700 FERGUS STREET,32.7123586,-117.065798,92114
700 FIRETHORN STREET,32.5837284,-117.0403402,2633
